9,63,958.0,1.0,4407,3.0,1359,3.0,2.64,34.0,6,4.0,226.5,10.0,297,33.0,0,1,101.9,3.0,103,5.0,0,0
9,63,7730.0,2.0,3419,4.0,982,5.0,2.91,17.0,7,2.5,140.29,23.0,57,59.0,0,1,47.8,16.0,17,19.5,1,0
9,63,8277.0,3.0,318,45.0,108,44.0,2.54,46.0,2,26.0,54.0,54.0,19,63.0,0,1,32.3,34.0,2,44.5,0,0
9,63,14789.0,4.0,1077,19.0,374,17.0,2.52,48.0,2,26.0,187.0,14.0,368,28.0,0,1,31.4,35.0,955,2.0,0,0
9,63,18729.0,5.0,1607,13.0,475,14.0,3.02,14.0,2,26.0,237.5,9.0,1200,8.0,0,1,70.1,5.0,7,30.5,1,0
9,63,25325.0,6.0,137,62.0,52,63.0,2.5,50.0,1,49.5,52.0,55.0,137,54.0,0,1,19.0,53.5,1,53.0,0,0
9,63,27721.0,7.0,2304,8.0,726,7.0,2.55,43.0,7,2.5,103.71,34.0,291,34.0,0,1,38.6,25.0,14,24.0,0,0
9,63,27842.0,8.0,956,21.0,279,21.0,2.72,25.0,2,26.0,139.5,26.0,27,62.0,0,1,58.1,9.0,13,25.0,0,0
9,63,28609.0,9.0,272,50.0,97,50.5,2.47,51.0,1,49.5,97.0,37.5,272,38.0,0,1,18.5,58.0,1,53.0,0,0
9,63,30716.0,10.0,2558,5.0,828,6.0,2.71,27.0,1,49.5,828.0,1.0,2558,2.0,0,1,98.1,4.0,9,27.0,1,0
9,63,31131.0,11.0,2451,6.0,990,4.0,2.12,62.0,3,12.5,330.0,5.0,2098,3.0,0,1,41.8,22.0,23,15.5,1,0
9,63,31701.0,12.0,1536,14.0,570,11.0,2.36,55.0,3,12.5,190.0,13.0,927,11.0,0,1,63.4,7.0,5,35.5,0,0
9,63,33427.0,13.0,718,27.0,172,33.0,3.65,2.0,1,49.5,172.0,18.0,718,16.0,0,1,43.2,20.0,2,44.5,0,0
9,63,36840.0,14.0,1036,20.0,313,18.0,2.63,35.0,1,49.5,313.0,6.0,1036,10.0,0,1,58.0,10.0,1,53.0,0,0
9,63,38022.0,15.0,182,59.0,71,57.0,2.3,57.0,1,49.5,71.0,46.0,182,50.0,0,1,16.6,60.0,-4,61.5,0,0
9,63,38551.0,16.0,881,22.0,236,24.0,3.2,6.0,5,6.0,47.2,59.0,357,30.0,0,1,16.1,61.0,37,10.0,0,0
9,63,39261.0,17.0,853,24.0,286,20.0,2.64,33.0,1,49.5,286.0,7.0,853,13.0,0,1,48.0,15.0,16,21.5,0,0
9,63,39502.0,18.0,1327,15.0,431,15.0,2.62,37.0,3,12.5,143.67,22.0,1235,7.0,0,1,68.1,6.0,2,44.5,1,0
9,63,40848.0,19.0,508,36.0,148,35.0,2.6,39.0,2,26.0,74.0,45.0,458,25.0,0,1,43.7,19.0,1,53.0,0,0
9,63,41812.0,20.0,233,54.0,76,55.0,2.78,23.0,1,49.5,76.0,44.0,233,44.0,0,1,25.7,42.0,2,44.5,0,0
9,63,42153.0,21.0,224,56.0,61,60.0,3.39,3.0,1,49.5,61.0,49.0,224,45.5,0,1,25.3,43.0,-4,61.5,0,0
