26186845,3,1317.0,1.0,1690,1.0,713,1.0,2.07,1.0,1,2.5,713.0,1.0,1690,1.0,0,1,77.4,1.0,2,1.0,1,1
26186845,3,1435.0,2.0,709,2.0,330,2.0,1.85,2.0,1,2.5,330.0,2.0,709,2.0,0,1,36.1,2.0,0,2.5,0,0
26186845,3,2084.0,3.0,466,3.0,250,3.0,1.58,3.0,2,1.0,125.0,3.0,99,3.0,0,1,27.8,3.0,0,2.5,0,0
26206513,3,1797.0,1.0,450,3.0,185,3.0,2.19,3.0,2,3.0,92.5,2.0,398,1.0,0,1,14.8,3.0,3,2.0,0,0
26206513,3,51566.0,2.0,1130,1.0,327,1.0,3.02,1.0,3,1.5,109.0,1.0,368,2.0,0,1,32.2,1.0,4,1.0,1,1
26206513,3,54056.0,3.0,703,2.0,244,2.0,2.57,2.0,3,1.5,81.33,3.0,122,3.0,0,1,16.9,2.0,1,3.0,0,0
26266362,20,98.0,1.0,1014,3.0,250,5.0,3.28,2.0,2,4.0,125.0,10.0,944,3.0,0,1,57.3,3.0,32,4.0,0,0
26266362,20,332.0,2.0,385,11.0,111,13.0,3.16,4.0,2,4.0,55.5,17.0,96,17.0,0,1,18.4,16.0,69,2.0,1,0
26266362,20,368.0,3.0,737,4.0,286,4.0,2.34,14.0,2,4.0,143.0,9.0,448,8.0,0,1,23.4,11.0,563,1.0,1,1
26266362,20,33768.0,4.0,363,13.0,171,8.0,1.99,18.0,1,14.0,171.0,5.0,363,11.0,0,1,22.1,12.5,16,7.0,0,0
26266362,20,36744.0,5.0,403,9.0,146,11.0,2.45,13.0,2,4.0,73.0,14.0,53,20.0,0,1,26.4,10.0,0,18.5,0,0
26266362,20,36847.0,6.0,479,8.0,169,9.0,2.5,10.0,1,14.0,169.0,6.0,479,7.0,0,1,32.3,7.0,29,5.0,1,0
26266362,20,42406.0,7.0,650,7.0,198,6.0,2.97,6.0,1,14.0,198.0,3.0,650,6.0,0,1,31.4,8.0,0,18.5,0,0
26266362,20,50326.0,8.0,384,12.0,72,16.0,5.25,1.0,1,14.0,72.0,15.0,384,10.0,0,1,63.0,2.0,0,18.5,1,0
26266362,20,53203.0,9.0,134,18.0,57,17.0,2.18,15.0,1,14.0,57.0,16.0,134,16.0,0,1,17.0,18.5,2,12.5,0,0
26266362,20,55534.0,10.0,92,19.0,45,19.0,1.96,19.0,1,14.0,45.0,19.0,92,18.0,0,1,21.8,15.0,3,10.5,0,0
26266362,20,56450.0,11.0,4197,1.0,1101,1.0,2.62,8.0,2,4.0,550.5,1.0,2439,1.0,0,1,167.1,1.0,1,15.0,0,0
26266362,20,58151.0,12.0,1164,2.0,320,2.0,3.2,3.0,2,4.0,160.0,7.0,1062,2.0,0,1,33.1,5.0,3,10.5,1,0
26266362,20,60179.0,13.0,700,6.0,302,3.0,2.07,16.0,1,14.0,302.0,2.0,700,5.0,0,1,32.6,6.0,0,18.5,0,0
26266362,20,61361.0,14.0,88,20.0,44,20.0,1.95,20.0,1,14.0,44.0,20.0,88,19.0,0,1,29.2,9.0,19,6.0,0,0
26266362,20,70941.0,15.0,702,5.0,194,7.0,3.08,5.0,1,14.0,194.0,4.0,702,4.0,0,1,41.6,4.0,1,15.0,0,0
26266362,20,76406.0,16.0,147,17.0,53,18.0,2.57,9.0,1,14.0,53.0,18.0,147,15.0,0,1,17.0,18.5,5,9.0,0,0
26266362,20,77184.0,17.0,396,10.0,144,12.0,2.46,12.0,1,14.0,144.0,8.0,396,9.0,0,1,22.0,14.0,1,15.0,0,0
26266362,20,78540.0,18.0,283,15.0,99,14.0,2.48,11.0,1,14.0,99.0,11.0,283,12.0,0,1,18.1,17.0,15,8.0,0,0
26266362,20,82613.0,19.0,226,16.0,77,15.0,2.62,7.0,1,14.0,77.0,12.0,226,13.0,0,1,15.4,20.0,2,12.5,0,0
26266362,20,85674.0,20.0,332,14.0,148,10.0,1.99,17.0,2,4.0,74.0,13.0,199,14.0,0,1,22.1,12.5,40,3.0,0,0
26269170,1,1520.0,1.0,1534,1.0,505,1.0,2.44,1.0,12,1.0,42.08,1.0,207,1.0,0,1,75.2,1.0,2,1.0,0,1
